,score,algorithm,file,runtime,params_dict,size,nr_entries,nr_entries_original,nr_particles,nr_timesteps,nr_clusters,nr_entries_binned,nr_entries_original_binned
566,0.41979368421156277,"Spectral, delta+1std",reynolds_100_10.csv,0.011825799942016602,{'cluster_count': 2},3000,700,1500,7,100,2,0,800
567,0.0,"HDBSCAN, delta+1std",reynolds_100_10.csv,0.010599136352539062,{},3000,700,1500,7,100,2,0,800
568,0.5790741252892542,"Affinity, delta+1std",reynolds_100_10.csv,0.01095438003540039,{},3000,700,1500,7,100,2,0,800
569,1.0,"Spectral, delta",reynolds_100_10.csv,0.008579254150390625,{'cluster_count': 2},3000,700,1500,7,100,2,0,800
570,0.10321664187950289,"HDBSCAN, delta",reynolds_100_10.csv,0.0071413516998291016,{},3000,700,1500,7,100,2,0,800
571,0.5790741252892542,"Affinity, delta",reynolds_100_10.csv,0.007544755935668945,{},3000,700,1500,7,100,2,0,800
572,0.41979368421156277,"Spectral, delta+2std",reynolds_100_10.csv,0.014812231063842773,{'cluster_count': 2},3000,700,1500,7,100,2,0,800
573,0.0,"HDBSCAN, delta+2std",reynolds_100_10.csv,0.013120889663696289,{},3000,700,1500,7,100,2,0,800
574,0.5790741252892542,"Affinity, delta+2std",reynolds_100_10.csv,0.0142059326171875,{},3000,700,1500,7,100,2,0,800
575,1.0,"Spectral, stddv",reynolds_100_10.csv,0.005249500274658203,{'cluster_count': 2},3000,700,1500,7,100,2,0,800
576,0.10321664187950289,"HDBSCAN, stddv",reynolds_100_10.csv,0.004024982452392578,{},3000,700,1500,7,100,2,0,800
577,0.6791155025179706,"Affinity, stddv",reynolds_100_10.csv,0.004657268524169922,{},3000,700,1500,7,100,2,0,800
578,1.0,"ST_HDBSCAN, opt.",reynolds_100_10.csv,0.022757768630981445,"{'n_clusters': 2, 'threshold': 0.3, 'eps2': 5}",3000,700,1500,7,100,2,0,800
579,0.004089824203256861,"ST_Spectral, opt.",reynolds_100_10.csv,0.06131458282470703,"{'n_clusters': 2, 'eps2': 5}",3000,700,1500,7,100,2,0,800
580,0.24501759019744807,"Spectral, delta",couzin_100_19.csv,0.008549928665161133,{'cluster_count': 2},3000,2000,2000,20,100,2,800,800
581,0.39009709019767136,"HDBSCAN, delta",couzin_100_19.csv,0.006621837615966797,{},3000,2000,2000,20,100,2,800,800
582,0.3902690969062192,"Affinity, delta",couzin_100_19.csv,0.007060527801513672,{},3000,2000,2000,20,100,2,800,800
583,0.24501759019744807,"Spectral, delta",couzin_100_19.csv,0.008041620254516602,{'cluster_count': 2},3000,2000,2000,20,100,2,800,800
584,0.39009709019767136,"HDBSCAN, delta",couzin_100_19.csv,0.006890535354614258,{},3000,2000,2000,20,100,2,800,800
585,0.3902690969062192,"Affinity, delta",couzin_100_19.csv,0.008008718490600586,{},3000,2000,2000,20,100,2,800,800
586,0.24501759019744807,"Spectral, delta+1std",couzin_100_19.csv,0.013045310974121094,{'cluster_count': 2},3000,2000,2000,20,100,2,800,800
587,0.2579618642109671,"HDBSCAN, delta+1std",couzin_100_19.csv,0.012558937072753906,{},3000,2000,2000,20,100,2,800,800
588,0.20713688444969436,"Affinity, delta+1std",couzin_100_19.csv,0.014846563339233398,{},3000,2000,2000,20,100,2,800,800
589,0.24501759019744807,"Spectral, delta",couzin_100_19.csv,0.007327079772949219,{'cluster_count': 2},3000,2000,2000,20,100,2,800,800
590,0.39009709019767136,"HDBSCAN, delta",couzin_100_19.csv,0.006258726119995117,{},3000,2000,2000,20,100,2,800,800
591,0.3902690969062192,"Affinity, delta",couzin_100_19.csv,0.0068819522857666016,{},3000,2000,2000,20,100,2,800,800
592,0.24501759019744807,"Spectral, delta+2std",couzin_100_19.csv,0.01180887222290039,{'cluster_count': 2},3000,2000,2000,20,100,2,800,800
593,0.14647848539218616,"HDBSCAN, delta+2std",couzin_100_19.csv,0.01072549819946289,{},3000,2000,2000,20,100,2,800,800
594,0.14693681286554153,"Affinity, delta+2std",couzin_100_19.csv,0.011346817016601562,{},3000,2000,2000,20,100,2,800,800
595,0.2098461287965106,"Spectral, stddv",couzin_100_19.csv,0.007848978042602539,{'cluster_count': 2},3000,2000,2000,20,100,2,800,800
596,0.39009709019767125,"HDBSCAN, stddv",couzin_100_19.csv,0.006929159164428711,{},3000,2000,2000,20,100,2,800,800
597,0.40100165941394567,"Affinity, stddv",couzin_100_19.csv,0.0071032047271728516,{},3000,2000,2000,20,100,2,800,800
598,0.31581948339783483,"ST_HDBSCAN, opt.",couzin_100_19.csv,0.164384126663208,"{'n_clusters': 2, 'threshold': 0.3, 'eps2': 5}",3000,2000,2000,20,100,2,800,800
599,-0.00038048497317142425,"ST_Spectral, opt.",couzin_100_19.csv,0.6760430335998535,"{'n_clusters': 2, 'eps2': 5}",3000,2000,2000,20,100,2,800,800
600,0.9148694324343043,"Spectral, delta",couzin_100_11.csv,0.008833885192871094,{'cluster_count': 4},6000,2800,4700,28,100,4,800,3000
601,0.8768244112432162,"HDBSCAN, delta",couzin_100_11.csv,0.0074498653411865234,{},6000,2800,4700,28,100,4,800,3000
602,0.886240079828247,"Affinity, delta",couzin_100_11.csv,0.0071642398834228516,{},6000,2800,4700,28,100,4,800,3000
603,0.9148694324343045,"Spectral, delta",couzin_100_11.csv,0.012135744094848633,{'cluster_count': 4},6000,2800,4700,28,100,4,800,3000
604,0.8768244112432162,"HDBSCAN, delta",couzin_100_11.csv,0.010847330093383789,{},6000,2800,4700,28,100,4,800,3000
605,0.886240079828247,"Affinity, delta",couzin_100_11.csv,0.011028528213500977,{},6000,2800,4700,28,100,4,800,3000
606,1.0,"Spectral, delta+1std",couzin_100_11.csv,0.020219802856445312,{'cluster_count': 4},6000,2800,4700,28,100,4,800,3000
607,0.7554660817343096,"HDBSCAN, delta+1std",couzin_100_11.csv,0.01955103874206543,{},6000,2800,4700,28,100,4,800,3000
608,0.7117930657242523,"Affinity, delta+1std",couzin_100_11.csv,0.020923614501953125,{},6000,2800,4700,28,100,4,800,3000
609,0.9148694324343045,"Spectral, delta",couzin_100_11.csv,0.00983738899230957,{'cluster_count': 4},6000,2800,4700,28,100,4,800,3000
610,0.8768244112432162,"HDBSCAN, delta",couzin_100_11.csv,0.009162425994873047,{},6000,2800,4700,28,100,4,800,3000
611,0.886240079828247,"Affinity, delta",couzin_100_11.csv,0.009457111358642578,{},6000,2800,4700,28,100,4,800,3000
612,1.0,"Spectral, delta+2std",couzin_100_11.csv,0.018233060836791992,{'cluster_count': 4},6000,2800,4700,28,100,4,800,3000
613,0.701213027268901,"HDBSCAN, delta+2std",couzin_100_11.csv,0.01635289192199707,{},6000,2800,4700,28,100,4,800,3000
614,0.6383137710563312,"Affinity, delta+2std",couzin_100_11.csv,0.016738414764404297,{},6000,2800,4700,28,100,4,800,3000
615,1.0,"Spectral, stddv",couzin_100_11.csv,0.009704351425170898,{'cluster_count': 4},6000,2800,4700,28,100,4,800,3000
616,1.0,"HDBSCAN, stddv",couzin_100_11.csv,0.018504858016967773,{},6000,2800,4700,28,100,4,800,3000
617,1.0,"Affinity, stddv",couzin_100_11.csv,0.008977890014648438,{},6000,2800,4700,28,100,4,800,3000
618,0.4372584737447343,"ST_HDBSCAN, opt.",couzin_100_11.csv,0.4584352970123291,"{'n_clusters': 4, 'threshold': 0.3, 'eps2': 5}",6000,2800,4700,28,100,4,800,3000
619,0.002052001966847211,"ST_Spectral, opt.",couzin_100_11.csv,1.5053913593292236,"{'n_clusters': 4, 'eps2': 25}",6000,2800,4700,28,100,4,800,3000
620,1.0,"Spectral, delta",reynolds_300_27.csv,0.011819124221801758,{'cluster_count': 2},6000,3900,3900,13,300,2,3000,3000
621,1.0,"HDBSCAN, delta",reynolds_300_27.csv,0.010772705078125,{},6000,3900,3900,13,300,2,3000,3000
622,1.0,"Affinity, delta",reynolds_300_27.csv,0.011344432830810547,{},6000,3900,3900,13,300,2,3000,3000
623,1.0,"Spectral, delta",reynolds_300_27.csv,0.011408329010009766,{'cluster_count': 2},6000,3900,3900,13,300,2,3000,3000
624,1.0,"HDBSCAN, delta",reynolds_300_27.csv,0.010438680648803711,{},6000,3900,3900,13,300,2,3000,3000
625,1.0,"Affinity, delta",reynolds_300_27.csv,0.010757923126220703,{},6000,3900,3900,13,300,2,3000,3000
626,1.0,"Spectral, delta+1std",reynolds_300_27.csv,0.02031683921813965,{'cluster_count': 2},6000,3900,3900,13,300,2,3000,3000
627,1.0,"HDBSCAN, delta+1std",reynolds_300_27.csv,0.019707441329956055,{},6000,3900,3900,13,300,2,3000,3000
628,0.7895832112856237,"Affinity, delta+1std",reynolds_300_27.csv,0.0315549373626709,{},6000,3900,3900,13,300,2,3000,3000
629,1.0,"Spectral, delta",reynolds_300_27.csv,0.011845827102661133,{'cluster_count': 2},6000,3900,3900,13,300,2,3000,3000
630,1.0,"HDBSCAN, delta",reynolds_300_27.csv,0.010321617126464844,{},6000,3900,3900,13,300,2,3000,3000
631,1.0,"Affinity, delta",reynolds_300_27.csv,0.010542869567871094,{},6000,3900,3900,13,300,2,3000,3000
632,1.0,"Spectral, delta+2std",reynolds_300_27.csv,0.01960444450378418,{'cluster_count': 2},6000,3900,3900,13,300,2,3000,3000
633,1.0,"HDBSCAN, delta+2std",reynolds_300_27.csv,0.01864314079284668,{},6000,3900,3900,13,300,2,3000,3000
634,0.7895832112856237,"Affinity, delta+2std",reynolds_300_27.csv,0.019212722778320312,{},6000,3900,3900,13,300,2,3000,3000
635,1.0,"Spectral, stddv",reynolds_300_27.csv,0.009998559951782227,{'cluster_count': 2},6000,3900,3900,13,300,2,3000,3000
636,1.0,"HDBSCAN, stddv",reynolds_300_27.csv,0.008956193923950195,{},6000,3900,3900,13,300,2,3000,3000
637,0.7895832112856237,"Affinity, stddv",reynolds_300_27.csv,0.009213685989379883,{},6000,3900,3900,13,300,2,3000,3000
638,0.2546741177057273,"ST_HDBSCAN, opt.",reynolds_300_27.csv,0.20448565483093262,"{'n_clusters': 2, 'threshold': 0.3, 'eps2': 25}",6000,3900,3900,13,300,2,3000,3000
639,-0.0003862152205144353,"ST_Spectral, opt.",reynolds_300_27.csv,0.5674266815185547,"{'n_clusters': 2, 'eps2': 5}",6000,3900,3900,13,300,2,3000,3000
640,0.9999999999999999,"Spectral, delta",calovi_100_0.csv,0.014335870742797852,{'cluster_count': 6},6000,5700,5700,57,100,6,3000,3000
641,1.0,"HDBSCAN, delta",calovi_100_0.csv,0.01370692253112793,{},6000,5700,5700,57,100,6,3000,3000
642,1.0,"Affinity, delta",calovi_100_0.csv,0.01570606231689453,{},6000,5700,5700,57,100,6,3000,3000
643,0.9999999999999999,"Spectral, delta",calovi_100_0.csv,0.014294624328613281,{'cluster_count': 6},6000,5700,5700,57,100,6,3000,3000
644,1.0,"HDBSCAN, delta",calovi_100_0.csv,0.014530181884765625,{},6000,5700,5700,57,100,6,3000,3000
645,1.0,"Affinity, delta",calovi_100_0.csv,0.0156710147857666,{},6000,5700,5700,57,100,6,3000,3000
646,1.0,"Spectral, delta+1std",calovi_100_0.csv,0.02341318130493164,{'cluster_count': 6},6000,5700,5700,57,100,6,3000,3000
647,1.0,"HDBSCAN, delta+1std",calovi_100_0.csv,0.02355027198791504,{},6000,5700,5700,57,100,6,3000,3000
648,0.8143071663466752,"Affinity, delta+1std",calovi_100_0.csv,0.03960061073303223,{},6000,5700,5700,57,100,6,3000,3000
649,1.0,"Spectral, delta",calovi_100_0.csv,0.022967815399169922,{'cluster_count': 6},6000,5700,5700,57,100,6,3000,3000
650,1.0,"HDBSCAN, delta",calovi_100_0.csv,0.0223081111907959,{},6000,5700,5700,57,100,6,3000,3000
651,1.0,"Affinity, delta",calovi_100_0.csv,0.027231931686401367,{},6000,5700,5700,57,100,6,3000,3000
652,0.8958476815804017,"Spectral, delta+2std",calovi_100_0.csv,0.04268527030944824,{'cluster_count': 6},6000,5700,5700,57,100,6,3000,3000
653,1.0,"HDBSCAN, delta+2std",calovi_100_0.csv,0.04063725471496582,{},6000,5700,5700,57,100,6,3000,3000
654,1.0,"Affinity, delta+2std",calovi_100_0.csv,0.04135942459106445,{},6000,5700,5700,57,100,6,3000,3000
655,0.8239720978278346,"Spectral, stddv",calovi_100_0.csv,0.01884603500366211,{'cluster_count': 6},6000,5700,5700,57,100,6,3000,3000
656,1.0,"HDBSCAN, stddv",calovi_100_0.csv,0.014753580093383789,{},6000,5700,5700,57,100,6,3000,3000
657,1.0,"Affinity, stddv",calovi_100_0.csv,0.021964550018310547,{},6000,5700,5700,57,100,6,3000,3000
658,0.9999999999999999,"ST_HDBSCAN, opt.",calovi_100_0.csv,2.1629140377044678,"{'n_clusters': 6, 'threshold': 0.3, 'eps2': 5}",6000,5700,5700,57,100,6,3000,3000
659,0.2551586717490309,"ST_Spectral, opt.",calovi_100_0.csv,7.236357688903809,"{'n_clusters': 6, 'eps2': 25}",6000,5700,5700,57,100,6,3000,3000
660,0.8089860559253709,"Spectral, delta",reynolds_100_9.csv,0.012853860855102539,{'cluster_count': 3},6000,3500,4300,35,100,3,3000,3000
661,0.8990125172031876,"HDBSCAN, delta",reynolds_100_9.csv,0.012148380279541016,{},6000,3500,4300,35,100,3,3000,3000
662,0.8990125172031876,"Affinity, delta",reynolds_100_9.csv,0.01536703109741211,{},6000,3500,4300,35,100,3,3000,3000
663,0.8509446611527164,"Spectral, delta",reynolds_100_9.csv,0.009612560272216797,{'cluster_count': 3},6000,3500,4300,35,100,3,3000,3000
664,0.8990125172031876,"HDBSCAN, delta",reynolds_100_9.csv,0.008752822875976562,{},6000,3500,4300,35,100,3,3000,3000
665,0.8990125172031876,"Affinity, delta",reynolds_100_9.csv,0.015810728073120117,{},6000,3500,4300,35,100,3,3000,3000
666,0.8509446611527163,"Spectral, delta+1std",reynolds_100_9.csv,0.01636195182800293,{'cluster_count': 3},6000,3500,4300,35,100,3,3000,3000
667,0.8990125172031876,"HDBSCAN, delta+1std",reynolds_100_9.csv,0.015081644058227539,{},6000,3500,4300,35,100,3,3000,3000
668,0.8106773488079037,"Affinity, delta+1std",reynolds_100_9.csv,0.020920276641845703,{},6000,3500,4300,35,100,3,3000,3000
669,0.8509446611527163,"Spectral, delta",reynolds_100_9.csv,0.013967275619506836,{'cluster_count': 3},6000,3500,4300,35,100,3,3000,3000
670,0.8990125172031876,"HDBSCAN, delta",reynolds_100_9.csv,0.012616395950317383,{},6000,3500,4300,35,100,3,3000,3000
671,0.8990125172031876,"Affinity, delta",reynolds_100_9.csv,0.016350269317626953,{},6000,3500,4300,35,100,3,3000,3000
672,0.8509446611527163,"Spectral, delta+2std",reynolds_100_9.csv,0.023212432861328125,{'cluster_count': 3},6000,3500,4300,35,100,3,3000,3000
673,0.8990125172031876,"HDBSCAN, delta+2std",reynolds_100_9.csv,0.022469758987426758,{},6000,3500,4300,35,100,3,3000,3000
674,0.7795345704969069,"Affinity, delta+2std",reynolds_100_9.csv,0.02319049835205078,{},6000,3500,4300,35,100,3,3000,3000
675,0.8509446611527164,"Spectral, stddv",reynolds_100_9.csv,0.00906062126159668,{'cluster_count': 3},6000,3500,4300,35,100,3,3000,3000
676,0.7934784385029491,"HDBSCAN, stddv",reynolds_100_9.csv,0.008347749710083008,{},6000,3500,4300,35,100,3,3000,3000
677,0.8990125172031876,"Affinity, stddv",reynolds_100_9.csv,0.008550643920898438,{},6000,3500,4300,35,100,3,3000,3000
678,0.49310983449727797,"ST_HDBSCAN, opt.",reynolds_100_9.csv,0.7510159015655518,"{'n_clusters': 3, 'threshold': 0.3, 'eps2': 5}",6000,3500,4300,35,100,3,3000,3000
679,-0.0005279028597929514,"ST_Spectral, opt.",reynolds_100_9.csv,2.914306402206421,"{'n_clusters': 3, 'eps2': 5}",6000,3500,4300,35,100,3,3000,3000
680,1.0,"Spectral, delta",reynolds_600_67.csv,0.01378011703491211,{'cluster_count': 2},6000,4800,4800,8,600,2,3000,3000
681,1.0,"HDBSCAN, delta",reynolds_600_67.csv,0.012778997421264648,{},6000,4800,4800,8,600,2,3000,3000
682,1.0,"Affinity, delta",reynolds_600_67.csv,0.013165473937988281,{},6000,4800,4800,8,600,2,3000,3000
683,1.0,"Spectral, delta",reynolds_600_67.csv,0.013142108917236328,{'cluster_count': 2},6000,4800,4800,8,600,2,3000,3000
684,1.0,"HDBSCAN, delta",reynolds_600_67.csv,0.012076139450073242,{},6000,4800,4800,8,600,2,3000,3000
685,1.0,"Affinity, delta",reynolds_600_67.csv,0.01258993148803711,{},6000,4800,4800,8,600,2,3000,3000
686,1.0,"Spectral, delta+1std",reynolds_600_67.csv,0.02340388298034668,{'cluster_count': 2},6000,4800,4800,8,600,2,3000,3000
687,1.0,"HDBSCAN, delta+1std",reynolds_600_67.csv,0.02237677574157715,{},6000,4800,4800,8,600,2,3000,3000
688,1.0,"Affinity, delta+1std",reynolds_600_67.csv,0.022961854934692383,{},6000,4800,4800,8,600,2,3000,3000
689,1.0,"Spectral, delta",reynolds_600_67.csv,0.013765811920166016,{'cluster_count': 2},6000,4800,4800,8,600,2,3000,3000
690,1.0,"HDBSCAN, delta",reynolds_600_67.csv,0.012789249420166016,{},6000,4800,4800,8,600,2,3000,3000
691,1.0,"Affinity, delta",reynolds_600_67.csv,0.013314008712768555,{},6000,4800,4800,8,600,2,3000,3000
692,1.0,"Spectral, delta+2std",reynolds_600_67.csv,0.02518486976623535,{'cluster_count': 2},6000,4800,4800,8,600,2,3000,3000
693,1.0,"HDBSCAN, delta+2std",reynolds_600_67.csv,0.024242401123046875,{},6000,4800,4800,8,600,2,3000,3000
694,1.0,"Affinity, delta+2std",reynolds_600_67.csv,0.025748491287231445,{},6000,4800,4800,8,600,2,3000,3000
695,1.0,"Spectral, stddv",reynolds_600_67.csv,0.012645959854125977,{'cluster_count': 2},6000,4800,4800,8,600,2,3000,3000
696,1.0,"HDBSCAN, stddv",reynolds_600_67.csv,0.011696815490722656,{},6000,4800,4800,8,600,2,3000,3000
697,0.8471292059884338,"Affinity, stddv",reynolds_600_67.csv,0.014340639114379883,{},6000,4800,4800,8,600,2,3000,3000
698,0.19569126451122548,"ST_HDBSCAN, opt.",reynolds_600_67.csv,0.205336332321167,"{'n_clusters': 2, 'threshold': 0.3, 'eps2': 5}",6000,4800,4800,8,600,2,3000,3000
699,-0.00041264885250023956,"ST_Spectral, opt.",reynolds_600_67.csv,0.4445176124572754,"{'n_clusters': 2, 'eps2': 5}",6000,4800,4800,8,600,2,3000,3000
700,0.8753158155062339,"Spectral, delta",calovi_100_67.csv,0.01267695426940918,{'cluster_count': 5},6000,4400,4400,44,100,5,3000,3000
701,1.0,"HDBSCAN, delta",calovi_100_67.csv,0.010858297348022461,{},6000,4400,4400,44,100,5,3000,3000
702,1.0,"Affinity, delta",calovi_100_67.csv,0.012035608291625977,{},6000,4400,4400,44,100,5,3000,3000
703,0.8753158155062339,"Spectral, delta",calovi_100_67.csv,0.015311241149902344,{'cluster_count': 5},6000,4400,4400,44,100,5,3000,3000
704,1.0,"HDBSCAN, delta",calovi_100_67.csv,0.010788202285766602,{},6000,4400,4400,44,100,5,3000,3000
705,1.0,"Affinity, delta",calovi_100_67.csv,0.011425018310546875,{},6000,4400,4400,44,100,5,3000,3000
706,1.0,"Spectral, delta+1std",calovi_100_67.csv,0.019821882247924805,{'cluster_count': 5},6000,4400,4400,44,100,5,3000,3000
707,1.0,"HDBSCAN, delta+1std",calovi_100_67.csv,0.018718481063842773,{},6000,4400,4400,44,100,5,3000,3000
708,1.0,"Affinity, delta+1std",calovi_100_67.csv,0.01883673667907715,{},6000,4400,4400,44,100,5,3000,3000
709,0.875315815506234,"Spectral, delta",calovi_100_67.csv,0.014028310775756836,{'cluster_count': 5},6000,4400,4400,44,100,5,3000,3000
710,1.0,"HDBSCAN, delta",calovi_100_67.csv,0.011136531829833984,{},6000,4400,4400,44,100,5,3000,3000
711,1.0,"Affinity, delta",calovi_100_67.csv,0.012357234954833984,{},6000,4400,4400,44,100,5,3000,3000
712,1.0,"Spectral, delta+2std",calovi_100_67.csv,0.020056962966918945,{'cluster_count': 5},6000,4400,4400,44,100,5,3000,3000
713,1.0,"HDBSCAN, delta+2std",calovi_100_67.csv,0.020168304443359375,{},6000,4400,4400,44,100,5,3000,3000
714,1.0,"Affinity, delta+2std",calovi_100_67.csv,0.02001214027404785,{},6000,4400,4400,44,100,5,3000,3000
715,0.8751530093739047,"Spectral, stddv",calovi_100_67.csv,0.014370918273925781,{'cluster_count': 5},6000,4400,4400,44,100,5,3000,3000
716,0.8957654442791222,"HDBSCAN, stddv",calovi_100_67.csv,0.014111518859863281,{},6000,4400,4400,44,100,5,3000,3000
717,0.7072820085619366,"Affinity, stddv",calovi_100_67.csv,0.04730987548828125,{},6000,4400,4400,44,100,5,3000,3000
718,1.0,"ST_HDBSCAN, opt.",calovi_100_67.csv,1.1937530040740967,"{'n_clusters': 5, 'threshold': 0.3, 'eps2': 5}",6000,4400,4400,44,100,5,3000,3000
719,0.16661778923988943,"ST_Spectral, opt.",calovi_100_67.csv,3.3674023151397705,"{'n_clusters': 5, 'eps2': 25}",6000,4400,4400,44,100,5,3000,3000
720,0.8439427576677726,"Spectral, delta",reynolds_100_69.csv,0.013825416564941406,{'cluster_count': 5},6000,4800,5300,48,100,5,3000,3000
721,0.7843740204767401,"HDBSCAN, delta",reynolds_100_69.csv,0.010964393615722656,{},6000,4800,5300,48,100,5,3000,3000
722,0.8439427576677726,"Affinity, delta",reynolds_100_69.csv,0.010633468627929688,{},6000,4800,5300,48,100,5,3000,3000
723,0.8439427576677726,"Spectral, delta",reynolds_100_69.csv,0.015776872634887695,{'cluster_count': 5},6000,4800,5300,48,100,5,3000,3000
724,0.7843740204767401,"HDBSCAN, delta",reynolds_100_69.csv,0.014227151870727539,{},6000,4800,5300,48,100,5,3000,3000
725,0.8439427576677726,"Affinity, delta",reynolds_100_69.csv,0.014628887176513672,{},6000,4800,5300,48,100,5,3000,3000
726,0.8090839704727201,"Spectral, delta+1std",reynolds_100_69.csv,0.027092456817626953,{'cluster_count': 5},6000,4800,5300,48,100,5,3000,3000
727,0.7665632547486825,"HDBSCAN, delta+1std",reynolds_100_69.csv,0.024593114852905273,{},6000,4800,5300,48,100,5,3000,3000
728,0.7828471141236732,"Affinity, delta+1std",reynolds_100_69.csv,0.026131629943847656,{},6000,4800,5300,48,100,5,3000,3000
729,0.7756529723413235,"Spectral, delta",reynolds_100_69.csv,0.014527082443237305,{'cluster_count': 5},6000,4800,5300,48,100,5,3000,3000
730,0.7843740204767401,"HDBSCAN, delta",reynolds_100_69.csv,0.015505313873291016,{},6000,4800,5300,48,100,5,3000,3000
731,0.8439427576677726,"Affinity, delta",reynolds_100_69.csv,0.01318049430847168,{},6000,4800,5300,48,100,5,3000,3000
732,0.8381080302012811,"Spectral, delta+2std",reynolds_100_69.csv,0.02307295799255371,{'cluster_count': 5},6000,4800,5300,48,100,5,3000,3000
733,0.7854620271233074,"HDBSCAN, delta+2std",reynolds_100_69.csv,0.022472381591796875,{},6000,4800,5300,48,100,5,3000,3000
734,0.7825448520301118,"Affinity, delta+2std",reynolds_100_69.csv,0.021981000900268555,{},6000,4800,5300,48,100,5,3000,3000
735,0.884312173312588,"Spectral, stddv",reynolds_100_69.csv,0.013184785842895508,{'cluster_count': 5},6000,4800,5300,48,100,5,3000,3000
736,1.0,"HDBSCAN, stddv",reynolds_100_69.csv,0.012541770935058594,{},6000,4800,5300,48,100,5,3000,3000
737,0.8618664283657466,"Affinity, stddv",reynolds_100_69.csv,0.012929916381835938,{},6000,4800,5300,48,100,5,3000,3000
738,0.4027849749086734,"ST_HDBSCAN, opt.",reynolds_100_69.csv,1.4452507495880127,"{'n_clusters': 5, 'threshold': 0.3, 'eps2': 25}",6000,4800,5300,48,100,5,3000,3000
739,0.16642084922947875,"ST_Spectral, opt.",reynolds_100_69.csv,4.835808515548706,"{'n_clusters': 5, 'eps2': 25}",6000,4800,5300,48,100,5,3000,3000
740,0.756322023797661,"Spectral, delta",couzin_100_56.csv,0.011857271194458008,{'cluster_count': 4},6000,1700,3600,17,100,4,800,3000
741,0.9269617681305392,"HDBSCAN, delta",couzin_100_56.csv,0.008826255798339844,{},6000,1700,3600,17,100,4,800,3000
742,0.8101301907738042,"Affinity, delta",couzin_100_56.csv,0.0225677490234375,{},6000,1700,3600,17,100,4,800,3000
743,0.7563220237976609,"Spectral, delta",couzin_100_56.csv,0.009199380874633789,{'cluster_count': 4},6000,1700,3600,17,100,4,800,3000
744,0.9269617681305392,"HDBSCAN, delta",couzin_100_56.csv,0.008144378662109375,{},6000,1700,3600,17,100,4,800,3000
745,0.9382334246066102,"Affinity, delta",couzin_100_56.csv,0.011096954345703125,{},6000,1700,3600,17,100,4,800,3000
746,1.0,"Spectral, delta+1std",couzin_100_56.csv,0.015844106674194336,{'cluster_count': 4},6000,1700,3600,17,100,4,800,3000
747,0.7277976280684196,"HDBSCAN, delta+1std",couzin_100_56.csv,0.014748096466064453,{},6000,1700,3600,17,100,4,800,3000
748,0.765571303590199,"Affinity, delta+1std",couzin_100_56.csv,0.016453027725219727,{},6000,1700,3600,17,100,4,800,3000
749,0.756322023797661,"Spectral, delta",couzin_100_56.csv,0.008167743682861328,{'cluster_count': 4},6000,1700,3600,17,100,4,800,3000
750,0.9269617681305392,"HDBSCAN, delta",couzin_100_56.csv,0.007073402404785156,{},6000,1700,3600,17,100,4,800,3000
751,1.0,"Affinity, delta",couzin_100_56.csv,0.01692986488342285,{},6000,1700,3600,17,100,4,800,3000
752,0.7241071736505881,"Spectral, delta+2std",couzin_100_56.csv,0.015416860580444336,{'cluster_count': 4},6000,1700,3600,17,100,4,800,3000
753,0.6861755245831269,"HDBSCAN, delta+2std",couzin_100_56.csv,0.012932062149047852,{},6000,1700,3600,17,100,4,800,3000
754,0.6563250548951882,"Affinity, delta+2std",couzin_100_56.csv,0.01331949234008789,{},6000,1700,3600,17,100,4,800,3000
755,0.7871265499714408,"Spectral, stddv",couzin_100_56.csv,0.012927532196044922,{'cluster_count': 4},6000,1700,3600,17,100,4,800,3000
756,0.7529437716126689,"HDBSCAN, stddv",couzin_100_56.csv,0.010070323944091797,{},6000,1700,3600,17,100,4,800,3000
757,0.8195540288564072,"Affinity, stddv",couzin_100_56.csv,0.012511253356933594,{},6000,1700,3600,17,100,4,800,3000
758,0.318575006254551,"ST_HDBSCAN, opt.",couzin_100_56.csv,0.13413166999816895,"{'n_clusters': 4, 'threshold': 0.3, 'eps2': 5}",6000,1700,3600,17,100,4,800,3000
759,0.011868417181991747,"ST_Spectral, opt.",couzin_100_56.csv,0.374619722366333,"{'n_clusters': 4, 'eps2': 15}",6000,1700,3600,17,100,4,800,3000
760,0.45602608097908776,"Spectral, delta",couzin_100_31.csv,0.007918834686279297,{'cluster_count': 3},6000,2600,3100,26,100,3,800,3000
761,0.6700472241056753,"HDBSCAN, delta",couzin_100_31.csv,0.006657123565673828,{},6000,2600,3100,26,100,3,800,3000
762,0.7077630415218226,"Affinity, delta",couzin_100_31.csv,0.011034011840820312,{},6000,2600,3100,26,100,3,800,3000
763,0.4695069454738127,"Spectral, delta",couzin_100_31.csv,0.008473634719848633,{'cluster_count': 3},6000,2600,3100,26,100,3,800,3000
764,0.6700472241056753,"HDBSCAN, delta",couzin_100_31.csv,0.007611989974975586,{},6000,2600,3100,26,100,3,800,3000
765,0.7077630415218226,"Affinity, delta",couzin_100_31.csv,0.01150202751159668,{},6000,2600,3100,26,100,3,800,3000
766,0.3704512724741564,"Spectral, delta+1std",couzin_100_31.csv,0.014021635055541992,{'cluster_count': 3},6000,2600,3100,26,100,3,800,3000
767,0.6621495778371086,"HDBSCAN, delta+1std",couzin_100_31.csv,0.012873411178588867,{},6000,2600,3100,26,100,3,800,3000
